FACID,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,LICENSE_NUMBER,BUSINESS_NAME,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,OSHPD_NUMBER,StreetNumber,StreetName,CCHLO_Code,CCLHO_Name,FIPS_Couunty_Code
630008563,"EVERGREEN HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,17215 STUDEBAKER RD,CERRITOS,90703,"AHN, LYDIA",SKHO@EGHOSPICE.COM,(562) 865-9077,(562) 865-9006,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000319,"EVERGREEN HOSPICE CARE, INC.",22-Nov-06,22-Nov-14,,PROFIT CORP,33.874505,-118.099849,"(33.874505, -118.099849)",406196860,17215,STUDEBAKER RD,19,LOS ANGELES,37
630008564,"CENTURY HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,4909 LAKEWOOD BLVD,LAKEWOOD,90712,"RUAN, SUSAN A",CENTURYHOSPICE@ATT.NET,(562) 408-0287,(562) 408-1271,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000306,"CENTURY HOSPICE, INC.",19-Nov-06,30-Mar-15,,PROFIT CORP,33.84778,-118.142646,"(33.84778, -118.142646)",406197018,4909,LAKEWOOD BLVD,19,LOS ANGELES,37
630008581,HOLY FAMILY HOSPICE CARE,HOSPICE,"HOSPICE	",Non-LTC,0,310 E ROWLAND ST,COVINA,91723,"PRUDENCIO, REBECCA P",HOLYFAMILYHOSPICE@GMAIL.COM,(626) 967-9956,(626) 974-8984,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000385,"HOLY FAMILY HOSPICE CARE, INC.",26-Nov-06,26-Nov-14,,PROFIT CORP,34.078938,-117.885515,"(34.078938, -117.885515)",,310,E ROWLAND ST,19,LOS ANGELES,37
630008582,MED CARE PLUS HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,490 S ROSEMEAD BLVD,PASADENA,91107,,,(626) 796-9499,(626) 796-9341,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000631,"MED CARE PLUS, INC.",25-Nov-06,14-Feb-15,,PROFIT CORP,34.138313,-118.073178,"(34.138313, -118.073178)",406196871,490,S ROSEMEAD BLVD,63,PASADENA,37
630008583,"HOSPICE TOUCH, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,6101 W CENTINELA AVE,CULVER CITY,90230,"MACCIO, MERTA",KSMITH@HOSPICETOUCH.COM,(800) 958-5912,(800) 691-0982,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000416,"HOSPICE TOUCH, INC.",19-Jan-07,19-Jan-15,,PROFIT CORP,33.981606,-118.395813,"(33.981606, -118.395813)",406197027,6101,W CENTINELA AVE,19,LOS ANGELES,37
630008601,DIAMOND HEALTH CARE SERVICES,HOSPICE,"HOSPICE	",Non-LTC,0,14847 PROCTOR AVE,LA PUENTE,91746,"BRAGA, PERFECTO",,(626) 968-3239,(626) 968-3232,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000326,"TRIPLE ""J"" INTERNATIONAL, INC.",2-Dec-06,23-Nov-14,,PROFIT CORP,34.028666,-117.972692,"(34.028666, -117.972692)",406197181,14847,PROCTOR AVE,19,LOS ANGELES,37
630008602,OPTIMAL HOSPICE CARE,HOSPICE,"HOSPICE	",Non-LTC,0,3200 E 19TH ST,SIGNAL HILL,90755,"MOLHOOK, BLAKE R",BMOLHOOK@OPTIMALCARES.COM,(562) 494-7817,(562) 494-7687,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000500,"OPTIMAL HOSPICE CARE, INC.",19-May-07,19-May-15,,PROFIT CORP,33.79173,-118.154205,"(33.79173, -118.154205)",406196978,3200,E 19TH ST,19,LOS ANGELES,37
630008603,HOSPICE CARE SERVICES CONNECTION,HOSPICE,"HOSPICE	",Non-LTC,0,914 N GLENDALE AVE,GLENDALE,91206,"GARCIA, SERAFIN M",HOSPICECRE@CHARTER.NET,(818) 500-7562,(818) 500-7583,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000341,"JOLIKIM HOME HEALTH SERVICES, INC.",3-Dec-06,3-Dec-14,,PROFIT CORP,34.159218,-118.239376,"(34.159218, -118.239376)",,914,N GLENDALE AVE,19,LOS ANGELES,37
630008604,"DYNAMIC HEALTH SERVICES, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,596 N LAKE AVE,PASADENA,91101,"HEWAN, ANGELA",,(626) 405-0439,(626) 405-0449,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000474,"DYNAMIC HEALTH SERVICES, INC.",17-Mar-07,17-Mar-15,,PROFIT CORP,34.156301,-118.132413,"(34.156301, -118.132413)",,596,N LAKE AVE,63,PASADENA,37
630008621,"ST. JACOB HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,17042 DEVONSHIRE ST,NORTHRIDGE,91325,"KHRIMIAN, ANAHIT",,(818) 368-9515,(818) 368-9995,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000338,"ST. JACOB HOSPICE, INC.",8-Dec-06,8-Dec-14,,PROFIT CORP,34.257498,-118.503524,"(34.257498, -118.503524)",406196908,17042,DEVONSHIRE ST,19,LOS ANGELES,37
630008641,CHERISH HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,2340 PLAZA DEL AMO,TORRANCE,90501,"SAYAS, ELIZABETH",CHERISHOSPICE@YAHOO.COM,(310) 320-1258,(310) 320-1677,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000418,REELE CORP,12-Dec-06,13-Mar-16,,PROFIT CORP,33.828878,-118.322155,"(33.828878, -118.322155)",406197113,2340,PLAZA DEL AMO,19,LOS ANGELES,37
630008645,"HUMAN TOUCH PALLIATIVE AND HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,3629 N SEPULVEDA BLVD,MANHATTAN BEACH,90266,"HARTVIG, ILONA",YIMAJ@PRODIGY.NET,(424) 247-8887,(424) 247-8300,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000471,"HUMAN TOUCH PALLIATIVE AND HOSPICE CARE, INC.",16-Feb-07,16-Feb-15,,PROFIT CORP,33.901433,-118.396305,"(33.901433, -118.396305)",406196948,3629,N SEPULVEDA BLVD,19,LOS ANGELES,37
630008646,ZIBA HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,3950 PARAMOUNT BLVD.,LAKEWOOD,90712,"CRUZ, CORAZON M",ZIBAHOSPICE@YAHOO.COM,(310) 328-4309,(310) 328-4865,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000417,"ZIBA HOSPICE, LLC",30-Dec-06,22-Mar-16,,LIMITED LIABILITY COMPANY,33.828825,-118.159893,"(33.828825, -118.159893)",406196558,3950,PARAMOUNT BLVD.,19,LOS ANGELES,37
630008663,ALPHA HOSPICE CARE,HOSPICE,"HOSPICE	",Non-LTC,0,373 VAN NESS AVE,TORRANCE,90501,"JONES, JOSIE",JOSIEJONES@AOL.COM,(310) 771-0836,(310) 771-0838,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000394,"ALPHA HEALTHCARE MANAGEMENT, INC.",21-Jan-07,28-Jan-16,,PROFIT CORP,33.8446,-118.318857,"(33.8446, -118.318857)",406197240,373,VAN NESS AVE,19,LOS ANGELES,37
630008681,MISSION HOSPICE OF SOUTH BAY,HOSPICE,"HOSPICE	",Non-LTC,0,5170 SEPULVEDA BLVD,SHERMAN OAKS,91403,"JOHNSON, DIANNE",DEVINA@CCHOSPICE.COM,(818) 501-5612,(818) 501-3129,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000454,"COMFORT CARE HOSPICE, INC",19-Feb-07,19-Feb-15,,PROFIT CORP,34.164562,-118.466131,"(34.164562, -118.466131)",406196974,5170,SEPULVEDA BLVD,19,LOS ANGELES,37
630008682,"ADMIRAL HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,4010 WATSON PLAZA DR,LAKEWOOD,90712,"JONES, JOSIE",ADMIRALHOME@EARTHLINK.NET,(562) 429-1599,(562) 429-1500,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000244,"ADMIRAL HOSPICE CARE, INC.",15-Jul-06,15-Nov-14,,PROFIT CORP,33.831145,-118.155013,"(33.831145, -118.155013)",406196789,4010,WATSON PLAZA DR,19,LOS ANGELES,37
630008702,WILSHIRE HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,3250 OCEAN PARK BLVD,SANTA MONICA,90405,"SMITH, LAURIE",HPSC@WILSHIREHCS.ORG,(310) 829-6032,(310) 264-8413,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000405,"HOSPICE PARTNERS, INC.",3-Feb-07,9-Nov-15,,NONPROFIT CORP,34.021047,-118.451875,"(34.021047, -118.451875)",406197028,3250,OCEAN PARK BLVD,19,LOS ANGELES,37
630008742,"EAST WEST HOSPICE CARE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,16435 BERWYN RD,CERRITOS,90703,"CHANG, JOHN K",,(562) 207-6981,(562) 207-6978,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000716,"EAST WEST HOSPICE CARE, INC.",26-Mar-08,26-Mar-16,,PROFIT CORP,33.88229,-118.031926,"(33.88229, -118.031926)",406197111,16435,BERWYN RD,19,LOS ANGELES,37
630008761,"WISDOM HEALTH CARE SERVICES, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,16921 S WESTERN AVE,GARDENA,90247,"IBEKWE, AGATHA D",WISDOMHEALTHCARE@SBCGLOBAL.NET,(310) 324-3614,(310) 324-3290,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000382,"WISDOM HEALTHCARE SERVICES, INC.",5-Dec-06,5-Dec-15,,PROFIT CORP,33.877605,-118.309176,"(33.877605, -118.309176)",406196923,16921,S WESTERN AVE,19,LOS ANGELES,37
630008801,MILLER CHILDREN'S HOSPITAL HOME HEALTH,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,695 E 27TH ST,SIGNAL HILL,90755,"HUDSON, CASEY",SKING@MEMORIALCARE.ORG,(562) 933-0995,(562) 933-4663,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000383,EARL & LORAINE MILLER CHILDREN'S HOSPITAL,6-Dec-06,6-Dec-15,,NONPROFIT CORP,33.806217,-118.184393,"(33.806217, -118.184393)",,695,E 27TH ST,19,LOS ANGELES,37
630008841,SHASTA HOUSE,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,2550 OLD ALTURAS RD,REDDING,96003,"BARZIN, DARA",,(530) 221-8388,(530) 221-0424,550,SHASTA,23,CHICO,Y,550000517,C.F.B. INC.,7-Jun-07,7-Jun-15,,PROFIT CORP,40.587642,-122.322949,"(40.587642, -122.322949)",,2550,OLD ALTURAS RD,45,SHASTA,89
630008861,THE DOCTOR'S CHOICE AGENCY,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,6222 WILSHIRE BLVD,LOS ANGELES,90048,"CHOO, GINA",OMNI3434@GMAIL.COM,(213) 252-9303,(213) 252-9383,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000419,"OMNI HOME HEALTH, INC.",11-Dec-06,22-Jun-16,,PROFIT CORP,34.063246,-118.364141,"(34.063246, -118.364141)",406196953,6222,WILSHIRE BLVD,19,LOS ANGELES,37
630008881,OPTIMAL HOSPICE CARE,HOSPICE,"HOSPICE	",Non-LTC,0,1101 SYLVAN AVE,MODESTO,95350,"MALICOAT, LEILA",SHARRIS@OPTIMALCARES.COM,(209) 338-3020,(209)338-3000,600,STANISLAUS,3,SACRAMENTO,N,550000173,"OPTIMAL HOSPICE, INC.",20-Mar-06,20-Mar-16,,PROFIT CORP,37.688934,-120.977843,"(37.688934, -120.977843)",406504056,1101,SYLVAN AVE,50,STANISLAUS,99
630008921,SHARP MESA VISTA HOSPITAL,APH,"ACUTE PSYCHIATRIC HOSPITAL		",Non-LTC,158,7850 VISTA HILL AVE,SAN DIEGO,92123,"KHALEGHI, TRISHA",,,(858) 278-4110,470,SAN DIEGO,8,SAN DIEGO NORTH,Y,550000273,SHARP MEMORIAL HOSPITAL,8-Sep-06,8-Nov-15,,NONPROFIT CORP,32.796208,-117.154468,"(32.796208, -117.154468)",106370745,7850,VISTA HILL AVE,37,SAN DIEGO,73
630008961,"MENDOCINO COAST CLINICS, INC.",COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,855 SEQUOIA CIR,FORT BRAGG,95437,"COHEN, PAULA",PCOHEN@MCCINC.ORG,(707) 961-4031,(707) 964-1251,330,MENDOCINO,11,SANTA ROSA/REDWOOD COAST,Y,550000189,"MENDOCINO COAST CLINICS, INC.",5-Jun-06,5-Dec-15,,NONPROFIT CORP,39.4301,-123.802448,"(39.4301, -123.802448)",306234029,855,SEQUOIA CIR,23,MENDOCINO,45
630009121,NURSES CHOICE HOME CARE,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,1333 HOWE AVE,SACRAMENTO,95825,"MCCREA, GABRIEL",NURSESCHOICE@YMAIL.COM,(916) 929-9043,(916) 929-9041,440,SACRAMENTO,3,SACRAMENTO,Y,550000266,"PROFESSIONAL NURSES, INC.",12-Sep-06,12-Nov-15,,PROFIT CORP,38.590332,-121.41551,"(38.590332, -121.41551)",406344145,1333,HOWE AVE,34,SACRAMENTO,67
630009141,"WILSHIRE AESTHETICS MED. ASSOC. SURGERY CENTER, IN",ASC,"SURGICAL CLINIC 	",Non-LTC,0,5757 WILSHIRE BLVD,LOS ANGELES,90036,"KHOURI, CHRISTIE",CKHOURI@WILSHIREASTHETICS.COM,(323) 936-0887,(323) 936-1245,200,LOS ANGELES,93,LOS ANGELES COUNTY EAST,Y,,,,,,,34.062531,-118.354635,"(34.062531, -118.354635)",,5757,WILSHIRE BLVD,19,LOS ANGELES,37
630009161,STEPPINGSTONE MISSION CREEK DAY HEALTH,ADHC,"ADULT DAY HEALTH CARE		",Non-LTC,0,930 4TH ST,SAN FRANCISCO,94158,"STEINERT, MOLI",ROXIEKELLAM@STEPPINGSTONEHEALTH.ORG,(415) 974-6784,(415) 974-6784,480,SAN FRANCISCO,7,SAN JOSE,Y,550000152,NORTH AND SOUTH OF MARKET ADULT DAY HEALTH CORPORATION,1-May-06,1-May-16,,NONPROFIT CORP,37.774726,-122.39211,"(37.774726, -122.39211)",,930,4TH ST,38,SAN FRANCISCO,75
630009241,CAMARILLO DIALYSIS,ESRD/CDC,"CHRONIC DIALYSIS CLINIC	",Non-LTC,18,2438 N PONDEROSA DR,CAMARILLO,93010,"AVALOS, BERTHA",,,(805) 764-0171,660,VENTURA,5,VENTURA,Y,550000154,"TOTAL RENAL CARE, INC.",12-Apr-06,1-Apr-16,,PROFIT CORP,34.242253,-119.022684,"(34.242253, -119.022684)",306564145,2438,N PONDEROSA DR,56,VENTURA,111
630009264,PREGNANCY CARE CENTER,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,169 N CLARK ST,FRESNO,93701,"BURKHART, KRISTI",PCCFRESNO@SBCGLOBAL.NET,(559) 237-0984,(559) 237-0683,90,FRESNO,4,FRESNO,Y,550000424,CENTRAL VALLEY CRISIS PREGNANCY CENTER,6-Sep-06,6-Nov-15,,NONPROFIT CORP,36.744744,-119.786054,"(36.744744, -119.786054)",306105053,169,N CLARK ST,10,FRESNO,19
630009265,"COMPREHENSIVE COMMUNITY HEALTH CENTERS, INC.",COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,801 S CHEVY CHASE DR,GLENDALE,91205,"POLADYAN, FLORA",FLORAP@CCHCCENTERS.ORG,(323) 454-4492,(818) 265-2210,200,LOS ANGELES,96,LOS ANGELES COUNTY EAST,Y,550000322,"COMPREHENSIVE COMMUNITY HEALTH CENTER, INC.",1-Dec-06,1-Dec-15,,NONPROFIT CORP,34.136759,-118.23962,"(34.136759, -118.23962)",306196855,801,S CHEVY CHASE DR,19,LOS ANGELES,37
630009266,RADCLIFF HOME ICF/DD-N,ICFDDN,INTERMEDIATE CARE FACILITY-DD/H/N,LTC,6,1211 RADCLIFF LANE,HAYWARD,94545,"LAGAN, NILDA",,,(510) 784-0135,0,ALAMEDA,2,EAST BAY,Y,550000180,"L&N, INC.",1-Jun-06,1-Jun-15,,PROFIT CORP,37.642405,-122.096149,"(37.642405, -122.096149)",,1211,RADCLIFF LANE,1,ALAMEDA,1
630009361,"HOLLYWOOD HEALTH SERVICES, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,2117 LAKE AVE,ALTADENA,91001,"JOUHARYAN, EDWARD",HOLLYWOODHEALTHSERVICES@YAHOO.COM,(323) 464-8507,(323) 464-7905,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000435,"HOLLYWOOD HEALTH SERVICES, INC.",27-Jan-07,6-Jan-16,,PROFIT CORP,34.182234,-118.131689,"(34.182234, -118.131689)",406196471,2117,LAKE AVE,19,LOS ANGELES,37
630009381,"A C  HOSPICE, INC.",HOSPICE,"HOSPICE	",Non-LTC,0,5711 W SLAUSON AVE,CULVER CITY,90230,"HOLLAND, EDRIS",AC.HOSPICE@YAHOO.COM,(424) 634-7630,(424) 634-7630,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000460,"A C HOSPICE, INC.",11-Jan-07,11-Jan-15,,PROFIT CORP,33.989,-118.380966,"(33.989, -118.380966)",406197481,5711,W SLAUSON AVE,19,LOS ANGELES,37
630009402,"COMMUNITY HOSPICE SERVICES, INC",HOSPICE,"HOSPICE	",Non-LTC,0,8273 WHITE OAK AVE,RANCHO CUCAMONGA,91730,"HAPA-BROWN, ZENAIDA",,,(909) 477-6795,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,550000270,"COMMUNITY HOSPICE SERVICES, INC",4-Dec-06,4-Dec-14,,PROFIT CORP,34.103332,-117.564216,"(34.103332, -117.564216)",406364327,8273,WHITE OAK AVE,36,SAN BERNARDINO,71
630009403,SHANGRILA HOSPICE,HOSPICE,"HOSPICE	",Non-LTC,0,8280 UTICA AVE.,RANCHO CUCAMONGA,91730,"SWETT, ANNIE",BARONMOGUL@AOL.COM,(909) 989-8851,(909) 989-8850,460,SAN BERNARDINO,24,SAN BERNARDINO,Y,550000381,MOGUL CORPORATION,30-Nov-06,12-Aug-15,,PROFIT CORP,34.103019,-117.570801,"(34.103019, -117.570801)",406364329,8280,UTICA AVE.,36,SAN BERNARDINO,71
630009421,"DIXON DIALYSIS SERVICES, INC.",ESRD/CDC,"CHRONIC DIALYSIS CLINIC	",Non-LTC,12,125 N LINCOLN ST,DIXON,95620,"JOSEPH, LINDA JEAN (LYN)",LYN.JOSEPH@NCDIALYSIS.COM,(707) 678-4879,,580,SOLANO,11,SANTA ROSA/REDWOOD COAST,Y,550000371,"DIXON DIALYSIS SERVICES, INC.",17-Oct-06,17-Apr-16,,PROFIT CORP,38.446153,-121.836427,"(38.446153, -121.836427)",306484049,125,N LINCOLN ST,48,SOLANO,95
630009441,TEMPLETON SURGERY CENTER LLC,ASC,"SURGICAL CLINIC 	",Non-LTC,0,1310 LAS TABLAS RD,TEMPLETON,93465,"SMITH-HUFF, MELISSA",,,(805) 434-3550,500,SAN LUIS OBISPO,5,VENTURA,Y,550000366,TEMPLETON SURGERY CENTER LLC,11-Jan-07,11-Jan-08,,LIMITED LIABILITY COMPANY,35.554407,-120.723229,"(35.554407, -120.723229)",,1310,LAS TABLAS RD,40,SAN LUIS OBISPO,79
630009501,"ALTAMED MEDICAL GROUP - ORANGE, CHAPMAN",COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,4010 E CHAPMAN AVE,ORANGE,92869,"GOZAR, LINDA",LGOZAR@OC.ALTAMED.ORG,(714)532-3943,(714) 500-0357,400,ORANGE,6,ORANGE COUNTY,Y,550000160,ALTAMED HEALTH SERVICES CORPORATION,18-May-06,11-Feb-16,,NONPROFIT CORP,33.788835,-117.89707,"(33.788835, -117.89707)",306304372,4010,E CHAPMAN AVE,30,ORANGE,59
630009541,"APEX HOME HEALTH CARE, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,1619 1/2 VICTORY BLVD,GLENDALE,91201,"POURMOULA, ALI",SASHAVAKIL.APEX@GMAIL.COM,(818) 500-7149,(818) 500-7167,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000391,"APEX HOME HEALTHCARE, INC.",7-Dec-06,26-Nov-15,,PROFIT CORP,34.1603315,-118.2987234,"(34.1603315, -118.2987234)",406196895,1619,1/2 VICTORY BLVD,19,LOS ANGELES,37
630009561,"COMPANION HOSPICE, LLC",HOSPICE,"HOSPICE	",Non-LTC,0,4199 FLAT ROCK DR,RIVERSIDE,92505,"DONNELLY, KELLY",,(951) 371-6995,(951) 371-4274,430,RIVERSIDE,25,RIVERSIDE,Y,550000156,"COMPANION HOSPICE, LLC",24-Apr-06,24-Apr-16,,LIMITED LIABILITY COMPANY,33.90358,-117.492897,"(33.90358, -117.492897)",406504064,4199,FLAT ROCK DR,33,RIVERSIDE,65
630009562,CENTER FOR DISCOVERY  LA JOLLA,CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,6,3013 WOODFORD DR,LA JOLLA,92037,"CORBIN, GREG",,(858)412-3541,(858)412-3554,470,SAN DIEGO,8,SAN DIEGO NORTH,Y,550000153,"DISCOVERY PRACTICE MANAGEMENT, INC.",21-Apr-06,22-May-16,,PROFIT CORP,32.848226,-117.238846,"(32.848226, -117.238846)",206374375,3013,WOODFORD DR,37,SAN DIEGO,73
630009581,FRESENIUS MEDICAL CARE OF BRAWLEY,ESRD/CDC,"CHRONIC DIALYSIS CLINIC	",Non-LTC,20,751 W LEGION RD,BRAWLEY,92227,"PALMER, CARL",,(760) 344-3856,(760) 344-3766,120,IMPERIAL,8,SAN DIEGO NORTH,Y,550000158,BIO-MEDICAL APPLICATIONS OF CALIFORNIA,25-Apr-06,25-Apr-16,,PROFIT CORP,32.959981,-115.553925,"(32.959981, -115.553925)",306134023,751,W LEGION RD,13,IMPERIAL,25
630009601,MONTECATINI II,CLHF,CONGREGATED LIVING HEALTH FACILITY,LTC,6,2556 LA COSTA AVE,CARLSBAD,92009,"MALLOY, MOLLY",LKALAMA@CRCHEALTH.COM,(760) 436-2657,(760) 436-8930,470,SAN DIEGO,8,SAN DIEGO NORTH,Y,550000199,"CRC ED TREATMENT, INC",16-Jun-06,16-Jun-16,,PROFIT CORP,33.086566,-117.253052,"(33.086566, -117.253052)",206374373,2556,LA COSTA AVE,37,SAN DIEGO,73
630009681,OPERATION SAMAHAN COMMUNITY HEALTH CENTER,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,2835 HIGHLAND AVE,NATIONAL CITY,91950,"TOMAS, ELAINE",UWC@OPERATIONSAMAHAN.ORG,(619) 474-5657,(619) 474-5567,470,SAN DIEGO,9,SAN DIEGO SOUTH,Y,550000148,"OPERATION SAMAHAN, INC.",1-May-06,1-May-16,,NONPROFIT CORP,32.660117,-117.091683,"(32.660117, -117.091683)",306374426,2835,HIGHLAND AVE,37,SAN DIEGO,73
630009781,"SIERRA AMBULATORY SURGERY CENTER, LLC",ASC,"SURGICAL CLINIC 	",Non-LTC,0,400 SIERRA COLLEGE DR,GRASS VALLEY,95945,"HAGELE, JOHN",,,(530) 272-3428,390,NEVADA,23,CHICO,Y,550000155,"SIERRA AMBULATORY SURGERY CENTER,  L.L.C.",20-Apr-06,20-Apr-07,,LIMITED LIABILITY COMPANY,39.236473,-121.05681,"(39.236473, -121.05681)",,400,SIERRA COLLEGE DR,29,NEVADA,57
630009801,"CALIFORNIA HOME HEALTH SPECIALIST, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,18856 AMAR RD,WALNUT,91789,"FARREN , MARIA ALDA",CHHSIWILSHIRE@YAHOO.COM,(626) 965-2700,(626) 965-2711,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000334,"CALIFORNIA HOME HEALTH SPECIALIST, INC.",29-Nov-06,8-Feb-16,,PROFIT CORP,34.029057,-117.890176,"(34.029057, -117.890176)",406196875,18856,AMAR RD,19,LOS ANGELES,37
630009821,"FAMILY HEALTH SERVICES, INC.",HHA,"HOME HEALTH AGENCY		",Non-LTC,0,7136 HASKELL AVE,VAN NUYS,91406,"GYURDZHYAN, ARTUR",,(818) 780-1389,(818) 780-1355,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000379,"FAMILY HEALTH SERVICES, INC.",5-Dec-06,21-Nov-15,,PROFIT CORP,34.2001,-118.474902,"(34.2001, -118.474902)",406196914,7136,HASKELL AVE,19,LOS ANGELES,37
630009841,"COMFORT HOSPICE CARE, INC",HOSPICE,"HOSPICE	",Non-LTC,0,12900 GARDEN GROVE BLVD,GARDEN GROVE,92843,"NGUYEN, TODD",TODDMAN1@GMAIL.COM,(714) 638-8846,(714) 638-8846,400,ORANGE,6,ORANGE COUNTY,Y,550000236,"COMFORT HOSPICE CARE, INC.",2-Nov-06,2-Nov-14,,PROFIT CORP,33.774328,-117.908692,"(33.774328, -117.908692)",406304382,12900,GARDEN GROVE BLVD,30,ORANGE,59
630009861,SUTTER COAST COMMUNITY CLINIC,COMTYC,"COMMUNITY CLINIC 	",Non-LTC,0,780 E WASHINGTON BLVD,CRESCENT CITY,95531,"HANNA, MITCHELL  J",HIGGIAL@SUTTERHEALTH.ORG,(707) 465-0870,(707)464-6715,70,DEL NORTE,11,SANTA ROSA/REDWOOD COAST,Y,550000328,SUTTER COAST HOSPITAL,6-Jul-06,6-Nov-15,,NONPROFIT CORP,41.772727,-124.194677,"(41.772727, -124.194677)",306084006,780,E WASHINGTON BLVD,8,DEL NORTE,15
630009901,SHANT HOME HEALTH CARE,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,6033 WOODMAN AVE,VAN NUYS,91401,"TUTUNJIAN, MARIAM",MARIAM@SHANTHOMEHEALTH.COM,(818) 780-1175,(818) 782-9123,200,LOS ANGELES,98,LOS ANGELES COUNTY WEST,Y,550000453,"SHANT HOME HEALTH CARE, INC.",17-Apr-07,17-Apr-16,,PROFIT CORP,34.180586,-118.431282,"(34.180586, -118.431282)",406196954,6033,WOODMAN AVE,19,LOS ANGELES,37
630009921,ADVANTAGE HEALTH SYSTEMS,HHA,"HOME HEALTH AGENCY		",Non-LTC,0,9663 TIERRA GRANDE ST,SAN DIEGO,92126,"BUNDANG, EMIL",,(858) 433-0479,(858) 433-0469,470,SAN DIEGO,8,SAN DIEGO NORTH,Y,550000163,ADVANTAGE HEALTH SYSTEMS,21-Apr-06,21-Apr-16,,PROFIT CORP,32.895029,-117.121322,"(32.895029, -117.121322)",406374397,9663,TIERRA GRANDE ST,37,SAN DIEGO,73
